268450.00,1996.00,1995.00,5.00,1.00,1.28,0.00
404150.00,1991.00,2812.00,4.00,3.00,1.49,1.00
518450.00,1992.00,3679.00,2.00,1.50,0.94,3.00
563250.00,2003.00,3487.00,2.00,3.00,0.68,3.00
585350.00,1999.00,3869.00,6.00,1.00,1.00,1.00
508600.00,1996.00,3639.00,2.00,3.00,0.85,0.00
534550.00,2013.00,2933.00,4.00,1.50,1.14,3.00
565800.00,1995.00,3997.00,3.00,1.00,0.75,2.00
645800.00,2005.00,4045.00,3.00,2.50,0.77,2.00
465900.00,1996.00,3176.00,4.00,2.00,1.30,1.00
318200.00,1975.00,3042.00,3.00,2.50,0.96,0.00
403550.00,1999.00,2930.00,3.00,1.50,0.77,0.00
483000.00,1994.00,3362.00,5.00,1.50,1.08,1.00
721300.00,2013.00,3998.00,4.00,3.00,1.44,3.00
493100.00,1984.00,3428.00,6.00,2.50,0.76,3.00
435950.00,1998.00,3278.00,2.00,1.00,0.95,0.00
425950.00,2002.00,2595.00,5.00,3.00,0.78,1.00
433650.00,1998.00,2703.00,6.00,2.00,0.88,2.00
626650.00,2000.00,3897.00,6.00,1.50,0.64,3.00
482600.00,1995.00,3400.00,5.00,2.00,0.84,0.00
525350.00,1990.00,3746.00,3.00,1.00,1.23,3.00
478000.00,1988.00,3168.00,6.00,2.50,1.02,3.00
351000.00,1982.00,2617.00,5.00,2.50,0.73,3.00
354600.00,1989.00,2454.00,6.00,1.00,1.10,3.00
538000.00,2018.00,3157.00,3.00,1.00,0.63,1.00
540650.00,2004.00,3512.00,2.00,1.50,1.09,2.00
277450.00,1985.00,2119.00,6.00,3.00,0.64,1.00
347400.00,1993.00,2475.00,4.00,1.50,0.91,2.00
548200.00,2000.00,3647.00,6.00,1.50,0.91,0.00
380150.00,1999.00,2670.00,3.00,1.50,0.81,1.00
215300.00,1974.00,2129.00,2.00,3.00,0.73,3.00
599800.00,2006.00,3389.00,6.00,3.00,0.43,3.00
265000.00,1989.00,2157.00,4.00,1.50,0.93,1.00
278450.00,1992.00,2111.00,2.00,2.50,0.62,2.00
354550.00,2013.00,1993.00,4.00,1.00,1.04,1.00
357250.00,2003.00,2130.00,6.00,1.00,0.85,2.00
396450.00,2001.00,2370.00,3.00,2.50,1.23,3.00
408350.00,1969.00,3808.00,3.00,3.00,0.81,0.00
287450.00,1999.00,1783.00,6.00,1.00,1.00,2.00
227350.00,1982.00,1804.00,3.00,3.00,1.45,3.00
258150.00,2000.00,1490.00,5.00,3.00,1.31,1.00
405850.00,1999.00,3016.00,2.00,1.00,1.23,0.00
423600.00,1988.00,2992.00,5.00,2.50,0.82,2.00
273550.00,1979.00,2537.00,3.00,2.50,1.70,0.00
279700.00,1980.00,2461.00,4.00,2.50,0.87,1.00
478400.00,2000.00,3204.00,4.00,1.50,1.02,1.00
374550.00,1991.00,2906.00,2.00,1.00,0.91,2.00
418300.00,2005.00,2246.00,5.00,2.50,1.26,3.00
535950.00,1991.00,3726.00,2.00,2.50,0.97,3.00
351700.00,1991.00,2661.00,3.00,2.00,1.17,1.00
607850.00,2001.00,3954.00,2.00,3.00,0.65,2.00
556000.00,1990.00,3904.00,5.00,1.50,0.86,2.00
404150.00,2011.00,2258.00,6.00,1.00,1.03,1.00
484250.00,1994.00,3532.00,4.00,1.50,1.13,0.00
343200.00,1977.00,2721.00,6.00,1.50,1.17,3.00
298350.00,1990.00,2020.00,4.00,2.50,1.19,3.00
466400.00,1981.00,3645.00,6.00,1.50,0.81,1.00
432650.00,1996.00,2953.00,6.00,2.00,0.98,0.00
504950.00,1984.00,3528.00,6.00,2.00,1.05,3.00
449950.00,2003.00,2892.00,3.00,1.50,0.91,2.00
545050.00,1991.00,3673.00,6.00,2.00,0.94,2.00
542700.00,2015.00,2935.00,5.00,2.00,0.83,2.00
567750.00,1986.00,4113.00,6.00,2.50,1.22,0.00
345800.00,1996.00,2314.00,3.00,1.50,1.08,3.00
444400.00,1997.00,3165.00,3.00,2.00,1.31,0.00
498800.00,2007.00,3200.00,2.00,2.00,0.92,1.00
477200.00,2005.00,2919.00,3.00,1.50,0.79,3.00
733850.00,1995.00,4997.00,5.00,1.50,1.12,1.00
419500.00,2000.00,2803.00,6.00,1.50,0.77,0.00
323350.00,2005.00,1957.00,5.00,2.00,1.32,0.00
461000.00,2000.00,2842.00,4.00,2.00,0.98,3.00
362000.00,1986.00,2807.00,2.00,2.00,0.73,3.00
270600.00,2013.00,1443.00,6.00,1.00,0.61,0.00
448500.00,2000.00,3000.00,2.00,1.00,0.90,3.00
221850.00,1980.00,1804.00,6.00,2.50,1.25,2.00
509500.00,1979.00,3753.00,6.00,2.50,1.27,2.00
493600.00,1990.00,3530.00,5.00,2.00,0.94,1.00
390000.00,1982.00,2818.00,5.00,2.50,1.32,3.00
438200.00,1994.00,3072.00,4.00,3.00,1.16,0.00
329750.00,1995.00,2568.00,2.00,1.00,0.97,1.00
561200.00,2005.00,3451.00,3.00,1.50,1.07,3.00
399950.00,1985.00,3155.00,4.00,3.00,0.78,0.00
628650.00,1992.00,4003.00,6.00,3.00,0.88,3.00
221100.00,1983.00,2288.00,3.00,1.00,0.86,0.00
442300.00,2002.00,2791.00,5.00,2.50,1.41,0.00
511200.00,1992.00,3700.00,6.00,1.50,0.58,0.00
324400.00,1991.00,2421.00,3.00,1.00,0.75,3.00
147350.00,1993.00,1175.00,3.00,2.50,1.24,1.00
393800.00,2004.00,2400.00,2.00,1.50,1.42,3.00
352800.00,1977.00,3314.00,3.00,1.00,1.38,0.00
355900.00,1990.00,2920.00,2.00,1.50,1.36,0.00
420700.00,2002.00,2639.00,5.00,3.00,0.99,0.00
339900.00,2007.00,2043.00,3.00,1.00,1.23,2.00
620900.00,1996.00,4036.00,3.00,2.50,1.20,3.00
320450.00,1996.00,2040.00,6.00,3.00,0.63,1.00
343100.00,1984.00,3032.00,3.00,1.50,0.72,0.00
367800.00,1992.00,2661.00,6.00,2.00,0.91,0.00
378150.00,1991.00,2835.00,2.00,3.00,0.86,1.00
375000.00,1993.00,2625.00,4.00,2.50,1.25,1.00
416650.00,2003.00,2400.00,6.00,2.00,1.11,2.00
419300.00,2004.00,2525.00,5.00,1.00,1.37,2.00
606650.00,2003.00,3941.00,4.00,1.00,0.70,2.00
307950.00,1995.00,2049.00,6.00,1.00,1.04,2.00
546350.00,2015.00,2999.00,4.00,2.50,0.60,2.00
335200.00,2003.00,2257.00,3.00,2.00,1.11,0.00
595300.00,2002.00,3652.00,5.00,2.00,0.50,3.00
368400.00,2004.00,1956.00,6.00,3.00,1.00,2.00
415450.00,1993.00,2705.00,5.00,2.00,0.98,3.00
466150.00,1993.00,3137.00,5.00,3.00,1.04,1.00
552800.00,2011.00,3149.00,6.00,1.00,1.03,2.00
469700.00,1999.00,3210.00,3.00,1.50,1.38,1.00
554400.00,2017.00,2926.00,4.00,3.00,0.70,2.00
385000.00,1997.00,2517.00,6.00,3.00,0.83,0.00
488600.00,1995.00,3592.00,2.00,2.00,1.32,0.00
612300.00,1999.00,4046.00,4.00,2.50,0.86,1.00
297700.00,1980.00,2731.00,4.00,1.00,0.87,1.00
334300.00,2001.00,2192.00,4.00,1.00,0.70,2.00
330100.00,1997.00,2076.00,3.00,3.00,0.58,3.00
312150.00,2000.00,2183.00,2.00,3.00,0.98,0.00
564400.00,1984.00,4309.00,2.00,2.00,0.87,2.00
330800.00,1995.00,2175.00,5.00,3.00,0.97,1.00
632800.00,1988.00,4611.00,3.00,2.50,0.91,1.00
419500.00,1985.00,3375.00,6.00,1.00,0.55,0.00
284600.00,1983.00,2675.00,2.00,1.50,1.39,0.00
472900.00,1999.00,3311.00,2.00,1.00,0.75,2.00
473500.00,1975.00,3588.00,5.00,3.00,1.02,3.00
474300.00,1998.00,3196.00,3.00,1.00,0.66,3.00
400300.00,1987.00,2976.00,5.00,1.50,0.76,2.00
499000.00,2005.00,3285.00,2.00,2.00,0.75,1.00
381850.00,1988.00,2527.00,6.00,2.50,1.02,3.00
320550.00,1992.00,2041.00,6.00,3.00,0.96,2.00
439500.00,1985.00,3312.00,2.00,2.00,1.18,3.00
441600.00,1991.00,2908.00,5.00,2.50,0.86,3.00
446550.00,2002.00,2826.00,4.00,1.50,1.01,2.00
438950.00,1989.00,3132.00,2.00,2.50,1.11,3.00
590100.00,1989.00,4383.00,3.00,2.50,1.01,0.00
581550.00,1998.00,3953.00,3.00,1.00,1.24,2.00
423950.00,1991.00,3229.00,4.00,1.50,1.14,0.00
263550.00,2000.00,1951.00,2.00,2.00,1.06,0.00
580250.00,1998.00,3718.00,5.00,2.00,1.17,2.00
453650.00,2000.00,3075.00,4.00,2.50,0.66,0.00
223700.00,2017.00,912.00,3.00,2.50,0.96,1.00
439100.00,1989.00,3401.00,5.00,1.50,0.43,0.00
465100.00,2004.00,2903.00,4.00,1.50,0.81,2.00
277700.00,1996.00,1826.00,3.00,3.00,0.92,2.00
483450.00,1978.00,4020.00,4.00,1.00,1.03,1.00
405950.00,1996.00,2806.00,3.00,3.00,0.67,1.00
420900.00,2003.00,2606.00,5.00,2.00,1.00,1.00
287100.00,1992.00,2114.00,6.00,2.00,1.00,0.00
441750.00,1980.00,3471.00,3.00,2.50,1.24,2.00
562250.00,1990.00,4045.00,6.00,1.50,1.20,0.00
444300.00,2001.00,2702.00,3.00,2.50,1.10,3.00
525400.00,1999.00,3257.00,5.00,3.00,0.79,2.00
504900.00,2011.00,2925.00,4.00,2.00,1.41,1.00
427100.00,1987.00,2909.00,6.00,2.00,1.05,3.00
654600.00,1993.00,4288.00,4.00,2.50,1.26,3.00
460250.00,2016.00,2843.00,2.00,1.00,0.92,0.00
446650.00,1985.00,3126.00,6.00,3.00,1.85,1.00
318450.00,1999.00,2072.00,4.00,1.00,0.51,3.00
525450.00,2006.00,3166.00,2.00,3.00,1.37,2.00
384750.00,1983.00,2991.00,6.00,3.00,0.74,0.00
181100.00,1972.00,1884.00,6.00,1.00,0.90,3.00
435700.00,1990.00,2993.00,5.00,1.50,0.95,3.00
291050.00,1996.00,1886.00,6.00,2.00,1.21,1.00
334300.00,1997.00,2033.00,6.00,1.50,0.79,3.00
308550.00,1977.00,2460.00,6.00,3.00,0.97,2.00
539250.00,1998.00,3704.00,3.00,2.00,0.91,1.00
455000.00,1985.00,3300.00,4.00,3.00,1.00,2.00
287100.00,1996.00,2206.00,4.00,1.00,1.08,0.00
467900.00,1995.00,3382.00,5.00,1.00,1.04,0.00
509650.00,2000.00,2919.00,6.00,3.00,1.12,3.00
412700.00,1984.00,3421.00,3.00,2.00,0.97,0.00
433850.00,1990.00,2905.00,6.00,1.50,1.04,3.00
567550.00,1988.00,4012.00,6.00,3.00,1.05,0.00
601400.00,2001.00,4298.00,2.00,1.00,0.78,0.00
321750.00,1983.00,2590.00,6.00,2.00,0.55,1.00
379350.00,1976.00,3016.00,5.00,2.00,1.13,3.00
812350.00,2005.00,5279.00,2.00,2.50,1.20,1.00
612050.00,2019.00,3303.00,5.00,1.50,0.94,2.00
298550.00,1984.00,2214.00,6.00,2.50,0.93,2.00
433400.00,1986.00,3401.00,2.00,3.00,0.55,1.00
456550.00,1999.00,3112.00,5.00,1.50,1.15,0.00
479950.00,1995.00,3438.00,4.00,2.00,0.95,0.00
376350.00,1978.00,3114.00,4.00,3.00,0.95,1.00
433400.00,1993.00,2892.00,6.00,1.00,0.64,3.00
240300.00,1980.00,2181.00,3.00,3.00,1.21,1.00
445850.00,1993.00,3246.00,3.00,1.00,0.93,2.00
283400.00,2000.00,1699.00,4.00,1.00,1.57,3.00
341250.00,1979.00,2887.00,5.00,1.00,0.88,2.00
465750.00,2010.00,2503.00,6.00,2.00,1.02,2.00
517600.00,2002.00,3524.00,2.00,2.50,1.10,0.00
344350.00,1989.00,2371.00,4.00,2.50,1.08,3.00
439500.00,1997.00,2911.00,2.00,3.00,1.19,2.00
484100.00,2003.00,3133.00,4.00,2.50,1.11,0.00
423850.00,1980.00,3161.00,4.00,3.00,0.98,3.00
426400.00,2009.00,2532.00,6.00,1.50,0.94,0.00
614400.00,1991.00,4459.00,5.00,1.00,1.37,0.00
632950.00,1988.00,4566.00,3.00,3.00,0.87,1.00
409700.00,1983.00,3464.00,2.00,2.50,0.84,0.00
339600.00,2000.00,2338.00,2.00,3.00,1.26,0.00
599450.00,2000.00,3963.00,4.00,3.00,1.00,0.00
320850.00,1997.00,2458.00,2.00,1.50,1.31,0.00
639950.00,2013.00,3842.00,2.00,3.00,0.91,1.00
518200.00,1998.00,3709.00,4.00,1.00,0.79,0.00
367150.00,2000.00,2275.00,6.00,3.00,1.06,0.00
174300.00,1996.00,1338.00,4.00,3.00,0.24,0.00
392950.00,1982.00,2733.00,6.00,3.00,1.20,3.00
210700.00,1979.00,1989.00,3.00,1.00,1.49,3.00
508650.00,1991.00,3407.00,5.00,3.00,0.84,2.00
632900.00,2011.00,3914.00,3.00,1.00,0.72,2.00
562150.00,1994.00,3888.00,6.00,1.00,0.93,1.00
333450.00,1976.00,2851.00,5.00,2.50,1.22,1.00
253450.00,1991.00,2010.00,3.00,2.50,1.63,0.00
344600.00,1980.00,2910.00,2.00,2.50,1.04,2.00
219150.00,2000.00,1365.00,2.00,3.00,0.96,2.00
303900.00,1982.00,2464.00,5.00,2.50,1.12,1.00
486350.00,2000.00,3312.00,4.00,1.00,0.97,1.00
377950.00,1991.00,2495.00,6.00,3.00,0.58,2.00
648400.00,2011.00,3938.00,2.00,1.00,1.18,3.00
372100.00,1987.00,3086.00,2.00,1.50,0.78,1.00
357650.00,2000.00,2326.00,4.00,2.50,0.75,1.00
410750.00,1993.00,3045.00,3.00,2.50,1.10,0.00
163550.00,1997.00,1349.00,4.00,1.50,0.58,0.00
577800.00,1998.00,3922.00,6.00,1.50,0.80,0.00
329400.00,1983.00,2983.00,3.00,1.00,1.13,0.00
567900.00,1995.00,3625.00,6.00,2.00,0.61,3.00
583100.00,2006.00,3529.00,4.00,2.00,1.25,2.00
376950.00,2001.00,2412.00,6.00,1.00,1.01,1.00
611300.00,1998.00,4308.00,2.00,2.50,0.84,0.00
369350.00,1996.00,2606.00,3.00,3.00,1.23,0.00
303600.00,1991.00,2495.00,2.00,1.00,1.29,1.00
206400.00,1998.00,1471.00,3.00,2.00,1.05,1.00
542700.00,2009.00,3001.00,5.00,2.50,0.67,3.00
563100.00,2006.00,3587.00,2.00,1.50,1.17,2.00
266750.00,1989.00,2151.00,2.00,2.00,0.94,2.00
312600.00,1991.00,2236.00,5.00,1.50,0.98,2.00
567950.00,2001.00,3708.00,5.00,1.00,1.45,1.00
430400.00,1987.00,3174.00,6.00,1.50,1.12,1.00
472650.00,1993.00,3378.00,4.00,2.50,1.23,0.00
572050.00,2009.00,3308.00,3.00,2.50,0.89,3.00
359100.00,1989.00,2728.00,3.00,1.50,1.16,2.00
414850.00,1981.00,3705.00,2.00,1.00,0.94,0.00
422900.00,1987.00,3215.00,3.00,2.00,0.71,2.00
532200.00,2004.00,3299.00,6.00,1.50,0.99,1.00
286700.00,1985.00,2417.00,4.00,1.50,1.11,1.00
596850.00,1997.00,4109.00,2.00,3.00,0.70,1.00
198750.00,1994.00,1682.00,2.00,1.50,0.93,1.00
301700.00,1996.00,1879.00,3.00,2.50,1.49,3.00
578550.00,2001.00,3658.00,6.00,1.00,0.99,2.00
414000.00,1979.00,3051.00,5.00,3.00,1.09,3.00
469000.00,2000.00,3065.00,3.00,1.00,0.95,3.00
257650.00,2000.00,1754.00,3.00,1.00,0.97,2.00
319550.00,1983.00,2660.00,2.00,2.00,1.37,2.00
585500.00,2002.00,3580.00,6.00,1.00,0.90,3.00
192700.00,1975.00,2099.00,2.00,1.50,0.69,3.00
647300.00,1992.00,4328.00,5.00,2.50,1.04,2.00
470900.00,1997.00,3191.00,4.00,2.50,0.65,1.00
285100.00,2008.00,1496.00,2.00,3.00,1.38,2.00
559550.00,1983.00,4264.00,2.00,1.00,1.33,3.00
515700.00,2010.00,3024.00,3.00,2.00,1.14,2.00
543700.00,1993.00,3888.00,5.00,1.00,0.70,1.00
453000.00,1992.00,3222.00,3.00,3.00,0.98,1.00
339650.00,1986.00,2641.00,2.00,3.00,0.90,2.00
355350.00,1983.00,2893.00,3.00,2.00,0.76,2.00
321950.00,1989.00,2616.00,2.00,3.00,0.97,0.00
219050.00,1998.00,1719.00,2.00,2.00,1.08,0.00
366650.00,2008.00,2180.00,3.00,1.00,1.31,2.00
321500.00,2002.00,2335.00,3.00,1.00,0.75,0.00
285950.00,2002.00,2092.00,3.00,1.00,0.81,0.00
130650.00,2000.00,841.00,2.00,2.50,0.80,2.00
637400.00,1998.00,3887.00,5.00,3.00,1.29,3.00
265400.00,1998.00,1599.00,5.00,3.00,1.37,1.00
330800.00,1998.00,1978.00,5.00,3.00,0.94,2.00
588200.00,2008.00,3448.00,6.00,2.50,0.90,1.00
360500.00,1971.00,3208.00,5.00,2.00,0.62,2.00
385700.00,2001.00,2320.00,5.00,2.50,0.68,2.00
316850.00,1989.00,2169.00,5.00,2.00,1.10,3.00
817350.00,1994.00,5354.00,5.00,1.50,1.45,3.00
666650.00,1996.00,4303.00,6.00,2.00,1.08,2.00
443600.00,1998.00,2834.00,5.00,1.50,1.40,2.00
573650.00,1997.00,3859.00,4.00,2.50,0.82,1.00
409300.00,1990.00,2923.00,5.00,3.00,1.39,0.00
468150.00,1995.00,3138.00,6.00,1.50,1.33,1.00
227850.00,1989.00,1645.00,3.00,3.00,0.74,3.00
492000.00,2000.00,3209.00,5.00,1.00,0.71,2.00
421300.00,2014.00,2280.00,5.00,1.00,0.62,2.00
333650.00,1986.00,2502.00,2.00,3.00,0.89,3.00
582750.00,1989.00,4262.00,3.00,2.00,1.23,1.00
